time_s,actual_flow_ml_s,gradient_boosting_flow_ml_s,calibration_equation_flow_ml_s,offset_corrected_calibration_flow_ml_s
0.0,1.3384141535402043,3.1867873167862766,0.0,0.0
0.1319999999999996,2.070651492920408,3.829080947918756,1.736041157017737,0.0
0.2639999999999993,3.005951362906091,4.583290491375744,4.578048749046612,0.0
0.395999999999999,4.306713772853176,5.390096209523067,7.368743802973476,0.0
0.5279999999999987,5.602785946258948,6.236051609928537,10.132674633661727,0.0
0.6599999999999984,6.859810685637884,6.937227922570377,13.021061316243006,0.0
0.791999999999998,7.774665810380096,7.580283634442627,16.09981814199723,0.0
0.9239999999999976,8.626293915044448,8.18987074760662,19.282055653936062,0.0
1.0559999999999974,9.580190100731643,8.79174539017454,22.198163308412763,0.0
1.187999999999997,10.633160446235268,9.512882081780711,22.52425220005542,0.0
1.3199999999999967,11.537747118342978,10.275865463144823,22.684417100182618,0.0
1.4519999999999964,12.508963102286346,11.078563975278964,23.653470065035577,0.12151653886701652
1.583999999999996,13.738972086090437,12.007216200479064,24.95667646947576,1.4247229433071986
1.7159999999999958,15.077592808685212,13.105684223201926,26.52229788136962,2.99034435520106
1.8479999999999956,16.475553289497576,14.318239548970316,28.33624538165322,4.80429185548466
1.979999999999995,17.641227425669342,15.62025589250575,29.9550694579505,6.42311593178194
2.1119999999999948,18.79813919553476,16.85772346260862,31.73952030815508,8.207566781986518
2.2439999999999944,19.856484402829224,17.914480556200488,33.820531600424104,10.288578074255543
2.375999999999994,20.692858613887665,18.921836660961503,35.74877298228647,12.216819456117907
2.507999999999994,21.21449905719863,19.8631975444824,37.36574433713832,13.833790810969756
2.639999999999993,21.746326781726754,20.705100650116155,38.99414354026635,15.46219001409779
2.771999999999993,22.289907698616616,21.586208315614314,40.42344615608351,16.891492629914946
2.903999999999993,22.86295067709957,22.42570786149788,41.98706028546667,18.455106759298108
3.0359999999999925,23.396290334315523,23.131404494635017,44.21914351917183,20.68718999300327
3.167999999999992,23.95077416309311,23.887713225768696,46.510462760495656,22.978509234327095
3.299999999999992,24.742553127770805,24.78742311257635,48.72369914572381,25.191745619555252
3.4319999999999915,25.65505231517284,25.580068896680384,50.78969735220129,27.257743826032726
3.563999999999991,26.53343460945568,26.24346197657061,53.03618599833696,29.5042324721684
3.695999999999991,27.33179168226868,26.7123459288306,54.822277117500015,31.290323591331454
3.8279999999999914,28.10512490839841,26.90613390082765,56.16474381256525,32.632790286396684
3.95999999999999,28.84312759052124,27.12518720843414,56.73701554025988,33.205062014091325
4.09199999999999,29.50135397061532,27.40750759123779,55.84455461784483,32.31260109167627
4.2239999999999895,30.09034346438708,27.419796678729192,55.30457542882127,31.772621902652713
4.355999999999989,30.62270362690528,27.33200298729951,55.20352679872416,31.6715732725556
4.487999999999989,31.09306493160032,27.46429559884364,54.75302246738301,31.22106894121445
4.619999999999989,31.49995251396878,27.736492915333876,54.51813371327142,30.986180187102857
4.751999999999988,31.85227204697195,28.224490574854133,54.595172021799016,31.063218495630455
4.883999999999988,32.14986460784779,28.7706406976599,54.69410957648175,31.16215605031319
5.015999999999988,32.36190309457116,29.280866969467716,55.9957344072015,32.463780881032946
5.147999999999987,32.40076154537216,29.76433077197703,57.34539886660077,33.81344534043221
5.279999999999987,32.31965134538665,30.413928891556115,58.37985974728606,34.8479062211175
5.411999999999987,32.16377221372923,30.728130507556035,59.301990169626016,35.77003664345746
5.543999999999986,31.87489328843685,30.862586364592996,59.96902901457906,36.4370754884105
5.675999999999986,31.380306736501915,30.909270688708794,59.92574172280704,36.39378819663848
5.807999999999986,30.557256572662837,30.783563958379016,59.70448195198851,36.17252842581995
5.939999999999985,29.472295710342767,30.462785007219694,59.40194464422557,35.869991118057015
6.071999999999985,28.07183479452404,30.00420479998458,59.04246854625272,35.510515020084156
6.203999999999985,26.273163981768764,29.32098388945724,58.74085346471481,35.20889993854625
6.335999999999984,24.15986517713176,28.601027283283926,57.96881818566845,34.43686465949989
6.467999999999984,21.69723303932832,27.965353844628687,56.401922272617725,32.86996874644916
6.599999999999984,19.17350747117057,27.082307736766065,54.48061754487098,30.94866401870242
6.731999999999983,16.943298784160376,25.95117578977733,52.71924849446256,29.187294968294
6.863999999999983,15.042546374610692,24.685830635159032,50.34990693988169,26.81795341371313
6.995999999999983,13.477251552595495,23.44452338986726,47.72376439521852,24.191810869049956
7.127999999999982,12.44727420304043,22.132152102879743,44.65014277133587,21.11818924516731
7.259999999999982,11.877028273430623,20.865366958497784,41.10809465314966,17.576141126981096
7.391999999999982,11.708980053135896,19.565354295133154,37.85013502772967,14.31818150156111
7.523999999999981,11.840610737255975,18.248251945798984,35.189847210059206,11.657893683890645
7.655999999999981,12.147784429925595,17.135273720209895,32.98083860622311,9.448885080054549
7.787999999999981,12.41516420087847,16.24399588353333,30.95235614902473,7.4204026228561695
7.91999999999998,12.596705348806164,15.600048234282092,29.438571679872528,5.906618153703967
8.05199999999998,12.700387708226652,15.09948143826664,28.19263967928166,4.660686153113097
8.18399999999998,12.694673465636548,14.8459166265385,28.11194251104719,4.579988984878629
8.31599999999998,12.594397777202284,14.81660257178829,29.153890672396432,5.6219371462278716
8.447999999999979,12.3743119517011,15.08217275051122,30.8524391980684,7.320485671899839
8.579999999999979,12.077821906101088,15.384656228726191,32.99103479940904,9.459081273240482
8.711999999999978,11.824510286099684,15.66126046890114,35.20165779303577,11.66970426686721
8.843999999999978,11.577414774141282,15.900604848951224,36.81004211362573,13.278088587457166
8.975999999999978,11.295961593706677,15.915056185161498,37.85730838644628,14.325354860277717
9.107999999999976,10.94654831629631,15.645380374649184,37.97448586924658,14.442532343078017
9.239999999999975,10.532258989454428,15.154154049022727,36.31542918010682,12.783475653938257
9.371999999999977,10.18866353359532,14.367762635998533,33.86804284280261,10.336089316634048
9.503999999999976,9.809029791826145,13.479634977380735,31.164038742008568,7.632085215840007
9.635999999999976,9.352225738780444,12.67137036363037,28.47167846913878,4.939724942970219
9.767999999999976,8.921499791532092,12.05027090267217,26.57222991937492,3.0402763932063586
9.899999999999975,8.52051729782828,11.745150427533744,25.55167476821489,2.01972124204633
10.031999999999975,8.238308037773308,11.65147733758739,25.842061456229164,2.310107930060603
10.163999999999977,8.07418538510979,11.839205906817512,27.84324928694185,4.311295760773291
10.295999999999976,7.861983177109259,12.160663621619204,30.13067470692254,6.59872118075398
10.427999999999974,7.678781739968723,12.580534614956209,32.590906405873106,9.058952879704545
10.559999999999974,7.601265118585044,12.924615036396805,34.1840315419714,10.65207801580284
10.691999999999974,7.493951234682855,13.124866102360247,34.89044595955928,11.358492433390719
10.823999999999971,7.344390451068278,12.8660046344012,35.224918985444326,11.692965459275765
10.955999999999973,7.121856489235079,12.35457711019814,34.8966532917111,11.364699765542536
11.087999999999973,6.7886822838804335,11.668927403130809,32.180834760726015,8.648881234557454
