time_s,actual_flow_ml_s,gradient_boosting_flow_ml_s,calibration_equation_flow_ml_s,offset_corrected_calibration_flow_ml_s
0.0,0.1144397152800519,1.446922122250373,0.0,0.0
0.1319999999999996,0.3852551121458687,1.9040877645462837,0.0,0.0
0.2639999999999993,0.7213213761100069,2.45499287140495,0.0,0.0
0.395999999999999,1.1406128446904489,3.0353677872080063,0.3495527715398348,0.0
0.5279999999999987,1.5609151938180197,3.4851397053392605,1.3579079358452113,0.0
0.6599999999999984,2.0802329722080803,3.91249240332883,2.3911030264178303,0.0
0.791999999999998,2.724574678356184,4.291192192829832,3.449251816406793,0.0
0.9239999999999976,3.138726353012067,4.60944266931253,4.526446880427099,0.0
1.0559999999999974,3.378020153151261,4.86894701567216,5.598459309374741,0.0
1.187999999999997,3.5186779200174074,5.042196185760203,6.672443764256989,0.0
1.3199999999999967,3.560630821840656,5.11736544289136,7.760988860089023,0.0
1.4519999999999964,3.552888958613757,5.166174563442971,8.050575918626475,0.0
1.583999999999996,3.5099846988888417,5.181409389163771,8.101430055503174,0.0
1.7159999999999958,3.3862499662773384,5.128930923391465,8.08401130396582,0.0
1.8479999999999956,3.263630192013496,5.028991366556165,7.377813519573757,0.0
1.979999999999995,3.1971151619798577,4.886757315156873,6.300352073690246,0.0
2.1119999999999948,3.1619951484381725,4.683765223939193,5.229066636163042,0.0
2.2439999999999944,3.142995527449317,4.441260774832766,4.150208472167003,0.0
2.375999999999994,3.104572849264628,4.2021071601157365,3.0604094062722043,0.0
2.507999999999994,3.0346441606945915,4.015999787830991,1.9884444071742813,0.0
2.639999999999993,2.97042743865224,3.855261332652933,0.929613518280363,0.0
2.771999999999993,2.928254635187419,3.738078786017242,0.0,0.0
2.903999999999993,2.9013190900038763,3.689172512415301,0.0,0.0
3.0359999999999925,2.8795808594570294,3.958850580748387,0.0,0.0
3.167999999999992,2.859766099594413,4.487391224735058,0.0768099099658623,0.0
3.299999999999992,2.8472086031952166,5.176247696531396,1.882678331253604,0.0
3.4319999999999915,2.866047307508109,5.952510303500813,3.955019983625288,0.0
3.563999999999991,2.9005564403934345,6.90387840116126,6.089211773403877,0.0
3.695999999999991,2.9272111377341594,7.989418179515067,8.380619262705181,0.0
3.8279999999999914,2.942057646215436,9.102885187462002,10.298784871827568,0.0
3.95999999999999,2.938208405278963,10.174909811968728,12.161084665164935,0.0
4.09199999999999,2.94036885587569,10.767517193239971,14.028392320670635,0.0
4.2239999999999895,2.9242116426990474,11.13172998725622,14.983121028476962,0.0
4.355999999999989,2.849838995159207,11.56420137420496,14.63675043849864,0.0
4.487999999999989,2.7488885565449688,11.694773837002732,14.159692486512746,0.0
4.619999999999989,2.656542225001201,11.704000550503864,13.934244245437014,0.0
4.751999999999988,2.604596617201666,11.55834339748906,13.654849677519644,0.0
4.883999999999988,2.604879918408639,11.222032355319442,13.78313770396076,0.0
5.015999999999988,2.620510064004708,10.985080433007395,13.915758756917771,0.0
5.147999999999987,2.673027252859183,10.704735864864388,13.568882589164309,0.0
5.279999999999987,2.8208549044617706,10.506180688453105,13.433346511811774,0.0
5.411999999999987,3.019197508808407,10.051026763512676,12.9241005768326,0.0
5.543999999999986,3.2117312634782653,9.713218279487904,12.4437032189446,0.0
5.675999999999986,3.3643993728027297,9.44096770616133,11.871986813820506,0.0
5.807999999999986,3.4632310224365246,9.241701023752208,11.419033381424342,0.0
5.939999999999985,3.5331717989032896,9.197174289963243,11.117777221493094,0.0
6.071999999999985,3.57827038861522,9.183076721853809,10.95096741690271,0.0
6.203999999999985,3.571837366718969,9.24290045394837,11.031243566571089,0.0
6.335999999999984,3.501718753659243,9.42058430947942,11.179118651951631,0.0
6.467999999999984,3.4085927065211985,9.674112322967453,11.33216629520177,0.0
6.599999999999984,3.31351328410154,10.006101434257683,11.779253426009094,0.0
6.731999999999983,3.228374683206631,10.183118507878095,12.214522686642388,0.0
6.863999999999983,3.148459159196804,10.52793332644114,12.598728809469089,0.0
6.995999999999983,3.054551630377329,11.032802434232426,12.945957742810648,0.0
7.127999999999982,2.96233715473506,11.46444102090874,13.656519786212147,0.0
7.259999999999982,2.8961435192942013,11.892170633217566,14.66193671550496,0.0
7.391999999999982,2.847144367388841,11.989278472561528,15.723079562285765,0.0
7.523999999999981,2.8190816084921178,12.072953647795126,16.68476848981799,0.0
7.655999999999981,2.8113690379733254,12.117167590389377,16.482002673735682,0.0
7.787999999999981,2.806597845749881,12.019726797775109,15.886556522013858,0.0
7.91999999999998,2.8116602525435908,11.69864177668352,15.21547854534776,0.0
8.05199999999998,2.829242593233302,11.067161141636587,14.468029221968845,0.0
8.18399999999998,2.854793669361687,10.564126621779398,14.004099162733777,0.0
