time_s,actual_flow_ml_s,gradient_boosting_flow_ml_s,calibration_equation_flow_ml_s,offset_corrected_calibration_flow_ml_s
0.0,0.2652576181987944,0.9131845663885596,0.0,0.0
0.1320000000000001,0.5515026523429881,1.254118510462235,0.0,0.0
0.2640000000000002,0.8591978458049881,1.6688882847614324,0.6234342608185166,0.0
0.3960000000000003,1.1655703948245968,2.27456051977536,2.1787705669115227,0.0
0.5280000000000005,1.546968649718841,2.9340007268828074,3.813287003769312,0.0
0.6600000000000006,1.9696623238039803,3.469635559892075,6.148249432194017,0.0
0.7920000000000007,2.2612075133083533,4.02349302945175,8.616207727577024,0.0
0.9240000000000008,2.3952622575405007,4.552227470746343,10.988420415322173,0.0
1.056000000000001,2.428244024882678,4.887611519888499,13.34447316413776,0.0
1.188000000000001,2.4227245757237044,5.205818526617303,14.413308434415551,0.0
1.3200000000000012,2.408198421487456,5.389525542659439,13.118296265862014,0.0
1.4520000000000013,2.354188428618198,5.237454254679833,13.172352073629728,0.0
1.5840000000000014,2.2715112474700487,5.21468340185863,13.009664493480582,0.0
1.7160000000000015,2.200548780118105,5.222255238450444,12.349023480793385,0.0
1.8480000000000016,2.183117565207899,5.181924847503338,12.717010190543723,0.0
1.9800000000000015,2.208254309094644,5.222779903821428,12.98574617432072,0.0
2.112000000000002,2.220144576505723,5.305937334478166,13.543971220273804,0.0
2.244000000000002,2.204166338068071,5.215368808314603,15.838248789225084,0.0
2.376000000000002,2.1989415921407303,5.351860330945218,16.849653524822294,0.0
2.5080000000000022,2.1837967358280723,5.449567510643887,16.839177426006056,0.0
2.6400000000000023,2.180517497109248,5.3301691909014695,17.122200217640483,0.0
2.7720000000000025,2.208595901336153,5.383692435441018,16.68935648242324,0.0
2.9040000000000026,2.207491636241857,5.435074757766204,15.863172626837429,0.0
3.0360000000000027,2.209858302295275,5.435843712014634,15.890463920855842,0.0
3.168000000000003,2.2284147197270325,5.625242454585107,15.86899096935677,0.0
3.300000000000003,2.1919441679883134,5.726557912166649,16.45107905413684,0.0
3.432000000000003,2.1423721003552907,5.862051530635114,17.793233688017374,0.0
3.564000000000003,2.109385695428806,6.275850557417569,17.949995188222356,0.0
3.6960000000000033,2.03392075961999,6.5882231415103965,18.40589826384197,0.0
3.8280000000000034,1.936380612851196,6.5682925577459175,19.20056206822979,0.0
3.960000000000004,1.8101673368431173,6.710076037176544,19.27886699029097,0.0
4.092000000000004,1.6408862395532842,6.749650530664149,18.82109321146153,0.0
4.224000000000004,1.4608265162423753,6.632402241136451,18.41319021350681,0.0
4.356000000000003,1.261963118580758,6.480768241968621,17.66239341055061,0.0
4.488000000000004,1.010195170813954,5.952956921207243,17.12574929446523,0.0
4.6200000000000045,0.7730046882071241,5.25663409524456,17.06060404473527,0.0
4.752000000000004,0.5569213331265452,4.709510698892305,14.77665583468288,0.0
4.884000000000004,0.360471461311792,4.150668759294368,12.294157942241492,0.0
5.0160000000000045,0.2162928108306219,3.273653401969488,10.00378828817073,0.0
5.148000000000005,0.1171343958458774,2.5018809424445103,7.75516958958073,0.0
5.280000000000005,0.0417009650935753,1.793594166578153,5.530031161273604,0.0
5.412000000000004,0.0063386236037107,1.2524877480751624,3.465416045614897,0.0
5.544000000000005,0.0,0.8969533023134305,1.4101499653758898,0.0
5.6760000000000055,0.0,0.6011341733081189,0.0,0.0
5.808000000000005,0.0,0.3259031354839319,0.0,0.0
5.940000000000005,0.0,0.2129374790058452,0.0,0.0
6.072000000000005,0.0,0.3004866473045459,0.0,0.0
6.204000000000006,0.0,0.4716467539246116,0.0,0.0
6.336000000000006,0.0577221727309715,0.6933889093034713,0.0,0.0
6.468000000000005,0.2077267688684748,0.9492721738673154,0.379213277477383,0.0
6.600000000000006,0.4185596797641712,1.369346465256525,1.7929368538659156,0.0
6.732000000000006,0.6762453630735936,1.9528772126389136,3.2557685887972974,0.0
6.864000000000006,0.9705958702224003,2.580690458855328,5.369112531168676,0.0
6.996000000000006,1.330160378545374,3.208100285063119,7.826550382764145,0.0
7.128000000000006,1.740267351299016,3.861852401319085,10.268421773166455,0.0
7.260000000000007,2.087080623495201,4.440684575427716,12.782335527357,0.0
7.392000000000007,2.293341579055869,5.080058705425986,15.46967283194013,0.0
7.524000000000006,2.401253082215125,5.740032373856618,17.0024461162621,0.0
7.656000000000007,2.477225679104857,6.0116036097707575,18.391076050514933,0.0
7.788000000000007,2.516514294546402,6.195254435281928,19.75274480563487,0.0
7.920000000000007,2.482005308135753,6.373800206213727,19.62675415640575,0.0
8.052000000000007,2.355403440837605,6.4061798070858185,19.620735628706985,0.0
8.184000000000008,2.2472487617636547,6.397564604734819,19.20261228737495,0.0
8.316000000000008,2.2111487566090453,6.473749694142259,18.306254308962178,0.0
8.448000000000008,2.205518798998296,6.3159641748930655,18.53862051515022,0.0
8.580000000000007,2.2098268758260886,6.228140064518936,18.96653733762301,0.0
8.712000000000007,2.2125516873416013,6.433665117116757,19.058049194976345,0.0
8.844000000000008,2.211229319313932,6.554545141395287,19.759908637176935,0.0
8.976000000000008,2.2453228450471103,6.720406881688282,20.892292282260616,0.0
9.108000000000008,2.2695464954429574,6.894924724474456,21.843069889764305,0.0
9.240000000000007,2.2375111660825904,6.77450935379566,23.338132041413814,0.0
9.372000000000009,2.2127537883840374,6.70368648269211,23.60232210476117,0.07036857859261048
9.504000000000008,2.1992172289791307,6.707404494572751,22.05674538787788,0.0
9.636000000000008,2.179984547931726,6.378365227527665,20.637236326239613,0.0
9.768000000000008,2.178677531618706,6.044480227607966,19.06788359960177,0.0
9.90000000000001,2.16284106004377,5.739702796093846,17.13944112360418,0.0
10.032000000000007,2.123937598127269,5.486741192962098,15.871997784287476,0.0
10.164000000000009,2.1115516913836205,5.583162276572044,14.60866137331554,0.0
10.29600000000001,2.0816665964882644,5.835178902810126,13.60627246624527,0.0
10.42800000000001,1.966208956486808,5.964011278570997,14.757719876963437,0.0
10.56000000000001,1.810252983769252,6.185249600851456,16.257927992943483,0.0
10.692000000000007,1.6099961405669767,6.433533348327296,17.66133217675449,0.0
10.824000000000009,1.3870561998904103,6.449921753236077,19.003694787459985,0.0
10.95600000000001,1.151075960687283,6.397091065278964,18.21660822495964,0.0
11.08800000000001,0.8974521346136444,6.01758079355604,16.14939654292813,0.0
11.22000000000001,0.6429856148152412,5.177088294778159,14.089121185062217,0.0
11.352000000000013,0.4388118883917078,4.318490724380181,11.68973859232288,0.0
11.48400000000001,0.2881635807533338,3.4733083257296027,8.590195907752035,0.0
11.61600000000001,0.1784599204962634,2.5934420241349714,5.590090437591396,0.0
11.74800000000001,0.1038236252169116,1.853906495610597,2.654546575951089,0.0
11.88000000000001,0.0541743072088539,1.2100042934308146,0.0999288502908604,0.0
12.012000000000011,0.0249688787894776,0.690226379325013,0.0,0.0
12.14400000000001,0.0194913646209658,0.3876385481162919,0.0,0.0
12.27600000000001,0.0177713652867496,0.2891184380778372,0.0,0.0
12.408000000000012,0.012465993527537,0.2141094653428442,0.0,0.0
12.540000000000012,0.0088298907826718,0.2259660876619741,0.0,0.0
12.672000000000011,0.0057946158261278,0.3380005477055696,0.0,0.0
12.804000000000013,0.0084600436369152,0.4938733242981066,0.0,0.0
12.93600000000001,0.13887016482174,0.6867413072610509,0.0,0.0
13.068000000000012,0.3811385458306791,0.9274129999334032,0.0,0.0
13.200000000000012,0.675667092233742,1.3629332016350475,0.0,0.0
13.332000000000011,0.9438015569039664,1.9338296624843432,0.3026497033996469,0.0
13.464000000000013,1.2941131750357904,2.5404067667098618,2.6037118945087623,0.0
13.596000000000013,1.6651835890169784,3.0587363187819365,5.339637957617719,0.0
13.728000000000012,2.1122314857991342,3.5385687333315987,8.107965940126718,0.0
13.860000000000012,2.371003604636611,3.985881351893284,10.894982602620006,0.0
13.992000000000012,2.4037828297463166,4.48825265884784,12.76914063245404,0.0
14.124000000000011,2.427930419816828,4.887720535281339,14.23940733350832,0.0
14.256000000000013,2.459631871396577,4.927013438194662,15.876523429822363,0.0
14.388000000000012,2.463094328640545,5.002261932572295,16.386602768293056,0.0
14.520000000000014,2.380371340455367,5.090482216776121,15.417050796159767,0.0
14.652000000000012,2.2473635919013937,5.181835278104926,14.820658762818592,0.0
14.784000000000011,2.1771551897273964,5.396700811206093,14.184983733551954,0.0
14.916000000000013,2.19751447816203,5.549284295525585,13.889811806901264,0.0
15.048000000000012,2.200122473231713,5.573196814390067,15.10410024719236,0.0
15.180000000000014,2.1823410659979685,5.792904442694758,15.947888952376784,0.0
15.312000000000014,2.163849222672746,5.988226238260705,16.766542073091625,0.0
15.444000000000011,2.172280704623873,5.93423748053127,17.699743244717713,0.0
15.576000000000016,2.1987488177089,5.980131362206186,17.915842210835613,0.0
15.708000000000014,2.204603623023337,5.927741371375184,17.803605007472463,0.0
15.840000000000014,2.204829300141109,5.76585563584222,17.747016568870393,0.0
15.972000000000014,2.2121172496677044,5.878441517397698,17.05300127626602,0.0
16.104000000000013,2.191351052988732,5.852119315462309,16.408440667011778,0.0
16.236000000000015,2.1573503494440853,5.808450667066252,16.424055770723555,0.0
16.368000000000016,2.119568366066958,6.045900593944767,15.755238381288663,0.0
16.500000000000014,2.047409873040114,6.279461603027283,15.62312350305666,0.0
16.632000000000016,1.9619800782265648,6.285753963100714,15.80031816742275,0.0
16.764000000000014,1.8589781103482104,6.431969939976921,15.538332989181963,0.0
16.896000000000015,1.7080767143950104,6.357621554457664,15.530959588934962,0.0
17.028000000000016,1.5421554094008134,6.036923008030278,15.382771282434556,0.0
17.160000000000014,1.3415866699040189,5.796445900885761,14.76223043408302,0.0
