time_s,gradient_boosting_flow_ml_s,calibration_equation_flow_ml_s,actual_flow_ml_s
0.0,1.9296376627864866,0.0,0.6269683445897432
0.13100000000000023,2.319251997850013,0.0,0.9828645916266928
0.26200000000000045,2.72842356984376,1.193075976210239,1.434925115084199
0.3930000000000007,3.141023769502436,3.522078784599182,1.992812503616252
0.5240000000000009,3.5165620793147956,5.864103428316707,2.719905361878179
0.6550000000000011,3.844495293697901,8.214117000014976,3.364542512602651
0.7860000000000014,4.266608550546376,9.577746406566094,3.824315462878655
0.9170000000000016,4.7737467184850395,9.577746406566094,4.366250316920656
1.0480000000000018,5.049536168277171,10.613199288103804,4.911379309993714
1.179000000000002,5.246960248277204,12.63390002759454,5.325349840867011
1.3100000000000023,5.507032124106346,12.918338620015922,5.716874058783812
1.4410000000000025,5.90736200547933,13.042310765994282,6.059466964266615
1.5720000000000027,6.483194857263913,12.955004375587011,6.445278493076612
1.703000000000003,7.122562109751332,13.19148381404177,6.823265777897241
1.8340000000000032,7.620251536415703,15.352998645701412,7.2426886664031835
1.9650000000000034,8.141968241086632,18.101309763061856,7.677943951117336
2.0960000000000036,8.81165879063503,19.277530302280123,8.184195815730867
2.227000000000004,9.615263400737609,20.064718416046198,8.71035437075593
2.358000000000004,10.61640925765306,20.869212302824767,9.139666256663812
2.4890000000000043,11.45484200601563,22.135186388530716,9.51607756688165
2.6200000000000045,12.201183988945663,24.061168837840103,9.896121298392126
2.7510000000000048,12.972219601342513,25.57188793935927,10.25599331277292
2.882000000000005,13.685863413012122,26.778684780817034,10.542829862605608
3.0130000000000052,14.350376328820698,27.415205133419594,10.769364063353404
3.1440000000000055,14.819268970036953,27.214854570012857,10.98520191871903
3.2750000000000057,14.876700599266277,27.036161253277022,11.22131467359548
3.406000000000006,14.711428210351428,26.434025006277093,11.495516660559769
3.537000000000006,14.570131630638562,25.39305967864452,11.71834170160056
3.6680000000000064,14.349749458202904,24.494807410609443,11.896274322160691
3.7990000000000066,14.179627294376456,23.759485553449633,12.099872244846251
3.930000000000007,14.07737242429359,23.34254415379737,12.280559356842646
4.061000000000007,14.00458618687451,23.725613429045946,12.38456044366817
4.192000000000007,14.085653728481294,24.379925296566274,12.416079515420561
4.3230000000000075,14.366623825771805,24.962841778315255,12.408075840549822
4.454000000000008,14.596367805562767,25.69947496170486,12.429046780191799
4.585000000000008,14.808262611919414,26.05082265667868,12.437341348753218
4.716000000000008,15.150953361408076,26.007993994068997,12.33872480289823
4.847000000000008,15.41098259674782,25.953079418648876,12.179511329552996
4.978000000000009,15.740891463487124,26.216907515773176,12.038820776402137
5.109000000000009,16.17482402476332,26.496191665546124,11.910202272517955
5.240000000000009,16.666819055042883,27.169482059877897,11.760524820615236
5.371000000000009,17.188645399357803,28.161789366933444,11.521214475220455
5.5020000000000095,17.80191740850879,29.21376094686897,11.193629407869974
5.63300000000001,18.32519505947971,30.58876354373564,10.938385923952634
5.76400000000001,18.652317847698026,31.807693634496683,10.744458034418324
5.89500000000001,19.03327576959453,32.46446651418549,10.535940741534388
6.0260000000000105,19.167505257089953,32.31851129605752,10.288281070334296
6.157000000000011,18.974202864010035,32.210311098686105,10.011900570495614
6.288000000000011,18.516362306456365,31.783924056264677,9.752675351776626
6.419000000000011,17.987948029866285,31.06929313243481,9.564028815482725
6.550000000000011,17.50507197244963,29.962987800086385,9.326133619973254
6.681000000000012,17.10835619410446,28.522562396241845,9.029521103457068
6.812000000000012,16.53242810886696,27.8851701442311,8.771379122459022
6.943000000000012,15.758696593160956,27.880300277738396,8.49695976520085
7.074000000000012,15.057940259001482,27.95277851794056,8.266212903029436
7.2050000000000125,14.486892162765253,27.613487478008338,8.077242518290173
7.336000000000013,13.973383116748279,26.377319820138315,7.826856425899548
7.467000000000013,13.32511865844656,24.709239465596735,7.6024388897586475
7.598000000000013,12.395972484933731,23.454214648660187,7.454492387213967
7.729000000000013,11.426652619397379,22.07079319601618,7.277777238273653
7.860000000000014,10.66702868844731,20.11431591715772,7.074670410997276
7.991000000000014,9.979106439859939,18.12076538019931,6.875979823651228
8.122000000000014,9.33892720864446,16.185889276305097,6.657911256105466
8.253000000000014,8.760883335824655,14.65660966716394,6.508375597441717
8.384000000000015,8.15996821079945,13.960662041018088,6.3644824237338735
8.515000000000015,7.724517732250458,13.615325761667116,6.13221772333653
8.646000000000015,7.432051547614237,13.30666909688384,5.896972868876103
8.777000000000015,7.213287243339658,13.232537320285962,5.662451049121909
8.908000000000015,7.002886960434222,13.25236203110362,5.477545434749661
9.039000000000016,6.895945717000376,13.241179397814893,5.278892269742172
9.170000000000016,6.762467686350046,13.353789888557218,5.010114732916023
9.301000000000016,6.676994613424436,13.832491722264702,4.724338590397952
9.432000000000016,6.7437807868831605,14.247248007009697,4.488957276179001
9.563000000000017,6.892398435256501,14.657370818664818,4.264409376180557
9.694000000000017,7.079210645306562,15.505754540956076,4.071332731565873
9.825000000000017,7.290499132715305,16.233684279599434,3.8512549937928786
9.956000000000017,7.4227033276477385,17.09113881036716,3.6182472027098695
10.087000000000018,7.538044666991311,18.014660303169574,3.4030480819883295
10.218000000000018,7.6962279610665645,18.04628486535119,3.1825618584021282
10.349000000000018,7.771250557951514,17.83218328244718,2.990455901870757
10.480000000000018,7.639108024988551,17.575211925430683,2.8228957886316803
10.611000000000018,7.360527664911454,16.942302066445887,2.639163497339761
10.742000000000019,7.008340908276047,16.244871765598965,2.4750518367812298
10.873000000000019,6.590949878364606,15.361231166743838,2.3394944321420033
11.004000000000019,6.2388419726500155,14.25870536372778,2.2583580187800147
11.13500000000002,5.722826167602709,13.270884730691444,2.2339166765733705
11.26600000000002,5.218035481894871,11.385593060515594,2.2171082173327195
11.39700000000002,4.855806155008997,9.541753903986585,2.2022709049439433
11.52800000000002,4.465548491054972,7.727030120674571,2.2071390786649934
11.65900000000002,4.222430222930155,5.992299134990512,2.211892273954052
11.79000000000002,4.089137434570211,4.072389628201408,2.1897140174817333
11.92100000000002,3.9725572657455643,2.818779648271887,2.1349073439131483
12.052000000000021,3.9098452275887956,1.9466406679358763,2.0610576381781853
12.183000000000021,4.044088443110819,1.1055085254289392,2.005394331802564
12.314000000000021,4.114376827254116,1.1055085254289394,1.9937913469267226
12.445000000000022,4.1978702864769675,2.5959987921734626,1.9957828073977495
12.576000000000022,4.329108777308182,4.40908872369179,1.9843457421136124
12.707000000000022,4.348739833278401,6.222048684617591,1.9729211972930099
12.838000000000022,4.349732200675222,8.01311806311337,1.9922401767381834
12.969000000000023,4.376651750531838,7.641261177207836,2.038792616283138
13.100000000000023,4.350239846972766,7.512924398611703,2.031034970702584
13.231000000000023,4.137780562654738,7.512924398611703,1.9297570846928453
13.362000000000023,3.930539766341294,7.111257023885563,1.76490726344253
13.493000000000023,3.7391234319279754,5.337598999179493,1.6118224825371703
13.624000000000024,3.5475110054041847,3.523554763142231,1.5349166444719187
13.755000000000024,3.3282711778051595,1.7093752466267063,1.519083050932429
13.886000000000024,3.0643437276757686,0.0,1.4910139396956938
14.017000000000024,2.7892735609862394,0.0,1.4607151475639424
14.148000000000025,2.6271595656857336,0.0,1.5111652191152796
14.279000000000025,2.6764484102522283,0.0,1.639282860090635
14.410000000000025,2.782934416013188,0.15930519377317456,1.7778103607855489
14.541000000000025,2.8943754696430513,1.9396125227213825,1.8003868572479762
14.672000000000025,3.076933384390399,3.7997808695469093,1.674164471505142
14.803000000000026,3.396456269263398,5.6624878748217,1.4875806960281523
14.934000000000026,3.740673726010286,7.5006705183762925,1.3098538821804884
15.065000000000026,4.067421509989658,9.229477075473467,1.1158763011265944
15.196000000000026,4.204299038037742,10.910387141052645,0.8562136125217386
15.327000000000027,4.106086790552328,12.586050305509326,0.5824421599561
15.458000000000027,3.9680204227188716,12.349257388193529,0.3477197815472557
15.589000000000027,3.8212367487183694,10.503938922177943,0.22867870458282819
15.720000000000027,3.4905019955402072,8.640118217466783,0.14204154944419708
15.851000000000028,3.067525330135044,6.824211893726622,0.07694701848112707
15.982000000000028,2.635883591785921,4.970342484019439,0.03258300775780303
16.113000000000028,2.2545595547265607,3.279348396687431,0.016781987417940604
16.244000000000028,2.0113802325802843,1.6021876098657244,0.01215016145968736
16.37500000000003,1.8426947837322472,0.0,0.00957738315436886
16.50600000000003,1.675910283161606,0.0,0.007306878337725584
16.63700000000003,1.5352377006301634,0.0,0.005646487139842182
16.76800000000003,1.5062346592229814,0.0,0.004072875969723175
16.89900000000003,1.4981943654894883,0.0,0.0026351794346372542
17.03000000000003,1.4906998803896376,0.0,0.0011278733454642854
17.16100000000003,1.4599341064414284,0.0,0.0001527328488650664
17.29200000000003,1.4292018391506036,0.0,0.0
17.42300000000003,1.4096744107930594,0.0,0.0
17.55400000000003,1.3995538420658384,0.0,0.0
17.68500000000003,1.3972633109165717,0.0,0.0
17.81600000000003,1.3743593316487321,0.0,0.0
17.94700000000003,1.3281015863450931,0.0,0.0
18.07800000000003,1.2626671452363494,0.0,0.0
18.20900000000003,1.132428522819187,0.0,0.0
18.340000000000032,0.9560208189626876,0.0,0.0
18.471000000000032,0.7753393372853715,0.0,0.0
18.602000000000032,0.5912574537755717,0.0,0.0
