time_s,gradient_boosting_flow_ml_s,calibration_equation_flow_ml_s,actual_flow_ml_s
0.0,1.9558627864410005,1.2654759119071646,0.6517758618599058
0.1319999999999979,2.8707360937708715,4.029915451998577,1.2006255387169487
0.2639999999999958,3.9383787072316108,7.669804185248672,1.8821753034094748
0.3959999999999937,5.1313548105179105,11.923167981443573,2.767927816605824
0.5279999999999916,6.485770979956217,16.516811067401346,3.8120956627894214
0.6599999999999895,7.952607485669171,21.386313405570235,4.8946687602149686
0.7919999999999874,9.388663189406651,26.20538390778295,5.940461584082662
0.9239999999999853,10.735464894213191,31.24296296064656,6.661382501718666
1.0559999999999832,11.86203586272867,33.90724306646198,7.189609973606832
1.187999999999981,12.782942543326808,35.98799615695652,7.700818907391136
1.319999999999979,13.588593001112791,37.26146439905523,8.183793837008665
1.4519999999999769,14.30921732694841,37.98018021927045,8.503634554054807
1.5839999999999748,14.909446692994493,38.59341470334326,8.599194940525491
1.7159999999999727,15.332754131073232,39.371687439747326,8.65437715490249
1.8479999999999706,15.680984181014946,40.35124015507415,8.802353249342671
1.9799999999999685,16.03675174797481,41.15861384819567,8.947430275845473
2.1119999999999663,16.433651576955288,42.017599900440274,8.962664319807324
2.2439999999999642,16.85231853330654,42.58533933044896,8.841896098104732
2.375999999999962,17.186293492673,43.05420149424272,8.69525810801552
2.50799999999996,17.326727522646635,43.70968108882397,8.557843278573856
2.639999999999958,17.375475799858595,43.892317610881385,8.31984199827762
2.771999999999956,17.391163670027723,43.62880387217578,7.95720032733046
2.9039999999999537,17.24619360984743,43.08304642726481,7.52789637434432
3.0359999999999516,16.890792277677694,42.18539869769333,7.076129879797082
3.1679999999999495,16.320229833388556,41.204090242554926,6.544014529595448
3.2999999999999474,15.479507386513452,40.15071464069396,5.8801219351380665
3.4319999999999453,14.58435291382858,38.742222569598745,5.178099773420025
3.563999999999943,13.774586610831607,36.66519119846945,4.506224618106933
3.695999999999941,12.944912840974695,34.335283749807644,3.9071051067958216
3.827999999999939,12.06778663813991,33.11379779736132,3.381830587713225
3.959999999999937,11.2253430845411,32.534646903545266,2.9713888098153154
4.091999999999935,10.450130095752012,32.26996608905003,2.6437709018376756
4.223999999999933,9.806804840406095,32.1277542296387,2.4222392919873155
4.355999999999931,9.274540711847333,30.763159660327915,2.319544839212349
4.4879999999999285,8.821218061073102,29.18887145293845,2.3267737261229438
4.619999999999926,8.130997386313943,27.487022014643177,2.4627715779757304
4.751999999999924,7.6341063401119555,26.41885603822239,2.6960114304833738
4.883999999999922,7.238402023391663,24.37725710671764,3.03952034106886
5.01599999999992,7.0621105104689175,22.863354174435475,3.4563846294015805
5.147999999999918,7.2252752594343335,21.536639793017248,3.931100276614958
5.279999999999916,7.624844472856228,20.98216923244815,4.494342502841045
5.411999999999914,8.229921121173494,23.228028551970013,5.088417185055529
5.543999999999912,9.124775105928247,25.986580689686196,5.604710818270841
5.67599999999991,10.260782518666769,29.734908075527446,6.075752811947058
5.8079999999999075,11.509256033736722,33.14205179925587,6.490955838970749
5.939999999999905,12.897802928749266,35.902165419830446,6.881540494985685
6.071999999999903,14.188204024897816,38.70314889846176,7.273845171777912
6.203999999999901,15.191998999145564,41.493886943801634,7.594976911218961
6.335999999999899,16.123581025532864,43.720241663917975,7.814008571035512
6.467999999999897,16.92658295964593,44.96371807609181,8.004933575161626
6.599999999999895,17.526796572721484,45.79704086287158,8.203980893056512
6.731999999999893,18.032660500394485,46.20261883132303,8.383339241263798
6.863999999999891,18.341566514064098,46.265539403906075,8.511361815273373
6.9959999999998885,18.50014453891259,46.510802375735175,8.539837401534912
7.127999999999886,18.613481367705052,46.3580748735154,8.525539402363938
7.259999999999884,18.666929552519594,46.06756289169337,8.572356681600427
7.391999999999882,18.555065096020737,45.84654175910997,8.6418336533452
7.52399999999988,18.419788835447314,45.332570470467516,8.640396995739337
7.655999999999878,18.2818245335046,44.65725003178817,8.528381989394585
7.787999999999876,17.925755523058054,43.94727703990138,8.390956877494592
7.919999999999874,17.488625994795218,43.35346890283506,8.282557852386029
8.051999999999872,16.936756269136854,42.48234669800335,8.104265300846643
8.18399999999987,16.292459546124014,41.55405234286784,7.738838380470636
8.315999999999867,15.655052364610377,40.190782614275186,7.224396492604492
8.447999999999865,15.096401083557597,38.416666496496354,6.658929721760121
8.579999999999863,14.421521518076098,36.98203565825238,6.171203706069301
8.711999999999861,13.713007159355488,36.45773536859615,5.6639958036007645
8.843999999999859,13.027606175321354,36.02369081818329,5.083370861406838
8.975999999999857,12.431607469882493,35.51610526041293,4.596135758049848
9.107999999999855,12.003918317608601,34.54740911141004,4.2536536759228625
9.239999999999853,11.722613444680801,32.8033677027411,4.0821439544663445
9.37199999999985,11.346993630934485,31.7285086852588,3.9473573375686186
9.503999999999849,10.903158927537902,31.64429089816903,3.8141253311533534
9.635999999999846,10.707680947034289,31.23860605983304,3.7494426675099493
9.767999999999844,10.713049285134696,30.386739871065505,3.777252471624538
9.899999999999842,10.780846399941854,30.073641926258958,3.8798327730041127
10.03199999999984,10.861744008285418,29.87505469463003,4.023673863484642
10.163999999999838,10.850549584124158,30.681922893894804,4.20393325680418
10.295999999999836,10.898299886239185,32.01755850943034,4.4417524585588675
10.427999999999834,11.169292994627694,32.24935296176574,4.75081807614787
10.559999999999832,11.53568257449293,32.41479206460313,5.087103080880345
10.69199999999983,11.69743386850432,32.93271499632437,5.452022980909202
10.823999999999828,11.91136199262864,33.497655975030675,5.774607445872607
10.955999999999825,12.292029059145767,33.88123001066921,6.114884290572818
11.087999999999823,12.693740876690574,34.3192784785046,6.448899906282579
11.219999999999821,13.15783500500778,34.981655438779185,6.736508090218354
11.35199999999982,13.684847935477134,35.82731003610385,6.989098448492209
11.483999999999817,14.143759710145586,36.99124548678562,7.22414804459825
11.615999999999815,14.643213968146277,38.31044804375316,7.391860822706779
11.747999999999813,15.0350705499075,39.162315234877724,7.5250149390270336
11.87999999999981,15.338525136320442,39.946349378611295,7.62272844303341
12.011999999999809,15.591931294368855,40.454647864294735,7.638009396852579
12.143999999999807,15.832340227914688,40.4595302354299,7.638854915006888
12.275999999999804,15.979365979565163,40.627087435369255,7.63264553470305
12.407999999999802,15.958373265593066,40.80018758540806,7.565003167293587
12.5399999999998,15.885138747589634,41.06993742389823,7.505120059120736
12.671999999999798,15.82980986858466,41.19601103723258,7.411099899028163
12.803999999999796,15.838943427446681,41.02730476824219,7.21121782046194
12.935999999999794,15.618768025030105,40.78280525593548,6.944688419162381
13.067999999999792,15.157820379380393,40.61883229352216,6.621956586703374
13.19999999999979,14.547628373660277,39.79268343586295,6.156297017642409
13.331999999999788,13.827209405455818,38.30033153035133,5.637332452361717
13.463999999999785,13.017152996139393,36.12876857209898,5.113440799079627
13.595999999999783,12.06546054859024,33.303106573068625,4.52632269620533
13.727999999999781,11.000884809458192,30.651136805409898,4.039939056051611
13.85999999999978,9.974428001422854,28.09915979764191,3.670780666579638
13.991999999999777,9.184256262220247,25.893982574754347,3.378876803247071
14.123999999999775,8.531957868152872,24.272240824888954,3.2093265649849334
14.255999999999773,8.047457787325246,23.190168636629934,3.1702230497845605
14.38799999999977,7.732334074029309,22.770948054429986,3.2779411121655317
14.519999999999769,7.6370649939016655,22.71403328517729,3.514053585448951
14.651999999999767,7.8259281308786734,22.89672786965616,3.7517196746119255
14.783999999999764,8.093082662124537,23.660575775951944,3.967708083444977
14.915999999999762,8.403963269454117,24.991306038344206,4.289782579697986
15.04799999999976,8.821593716528191,26.262473478463424,4.674528213488623
15.179999999999758,9.352906539942458,27.537398625572152,5.087034813924881
15.311999999999756,10.058812049809557,28.858053256584988,5.415929962083804
15.443999999999754,10.792974334404477,30.2104745851833,5.711229110243422
15.575999999999752,11.411834755081669,32.2858253829017,6.090291043641773
15.70799999999975,12.003743027604976,34.24751489570612,6.496951397638261
15.839999999999748,12.672740880138068,35.66423931181819,6.856440977726727
15.971999999999746,13.36183357295333,36.71022075053006,7.125072251122304
16.103999999999743,14.015553100438328,37.43332222561897,7.361854259415759
16.23599999999974,14.565490502693093,38.102609555263385,7.601207638480254
16.36799999999974,15.006416244968513,39.0151387086803,7.7521952048077
16.499999999999737,15.586454310145498,39.81570053950927,7.822147997955179
16.631999999999735,16.195121489103165,40.47278304829244,7.8757027286439305
16.763999999999733,16.771437200446645,41.70772148981491,7.936306624922693
16.89599999999973,17.263921782854958,42.79515961417186,7.962628321236978
17.02799999999973,17.68239206788658,43.997770933772465,7.916230465250341
17.159999999999727,18.007809344339265,45.13635796239276,7.836321571471118
17.291999999999724,18.25500920922711,45.580260358349236,7.728267884962545
17.423999999999722,18.14933400466757,45.83170745770649,7.517400899754554
17.55599999999972,17.741278061678756,45.70619694480991,7.114649947365604
17.687999999999718,17.139474367235575,44.48910232528141,6.542472061289733
17.819999999999716,16.299657484310437,42.50900765959843,5.8578987150432615
17.951999999999714,15.324197555381554,39.90112492144736,5.070601065452491
18.083999999999712,14.115610794790511,36.63641755341893,4.295034742831975
18.21599999999971,12.690109713064782,34.340105645993944,3.5226211696818037
18.347999999999708,11.244329243954668,31.87086907637714,2.78778633805008
18.479999999999706,9.921867598569925,29.223181213598657,2.202396109960274
18.611999999999703,8.63323465831514,26.532060661760237,1.78467277636567
18.7439999999997,7.4808590540034325,21.670434645261963,1.5267470624617698
18.8759999999997,6.400052276558544,17.475360135416334,1.4046503642343677
19.007999999999697,5.351934642111831,14.106209205869458,1.3913574087643379
19.139999999999695,4.60561101755196,10.816313886734687,1.4564365691178143
19.271999999999693,4.197426265547499,7.445212242000448,1.5593330063852828
19.40399999999969,3.902258221118845,4.94351925138281,1.6550089210186059
19.53599999999969,3.731826504169029,4.2632655939253,1.7295026366835828
19.667999999999687,3.6624410956282567,5.276587489384194,1.774188463264084
19.799999999999685,3.642956720196797,7.579029234435329,1.7866823037755375
19.931999999999682,3.7649353017245635,8.464093386302673,1.7722083608784136
20.06399999999968,3.906377667498511,8.464093386302673,1.7063441152545518
20.195999999999678,3.830359503774692,8.464093386302673,1.5711717925810813
20.327999999999676,3.5307428794336273,8.464093386302673,1.4166283881263244
20.459999999999674,3.209994244997052,6.814762791669987,1.2612652828954927
20.591999999999672,2.883067596185851,4.492130964973732,1.0731909843833127
20.72399999999967,2.4577533511799,2.1815525953492885,0.831765890658974
20.855999999999668,1.9467694331725534,0.0,0.5948565424084842
20.987999999999666,1.448014077033971,0.0,0.41122162489833863
21.119999999999663,1.0049967158896074,0.0,0.26757789362862566
21.25199999999966,0.721445226064299,0.0,0.15163499111795428
21.38399999999966,0.527404075861023,0.0,0.05540554146379052
21.515999999999657,0.3550706853316711,0.0,0.007024753475086683
21.647999999999655,0.21292518201471652,0.0,0.0
21.779999999999653,0.17015953859265126,0.0,0.0
21.91199999999965,0.16555204607187252,0.0,0.0
